latitude,longitude,rh_mean,temp_mean,ghi_mean,rh_swing_max,temp_swing_mean
75.0,145.0,83.82237442922374,-11.6837899543379,79.72602739726027,33.0,2.5506849315068494
75.0,155.0,83.19006849315069,-11.375707762557075,76.68070776255708,26.0,2.2265753424657535
75.0,165.0,83.66746575342465,-11.820365296803654,82.89486301369863,26.0,2.256986301369863
75.0,175.0,,,,,
85.0,-175.0,,,,,
85.0,-165.0,85.18949771689498,-13.670433789954338,70.57842465753424,22.0,2.18986301369863
85.0,-155.0,84.9648401826484,-13.720079908675798,71.37009132420091,23.0,2.243835616438356
85.0,-145.0,84.63333333333334,-13.805045662100456,72.91997716894977,25.0,2.2635616438356165
85.0,-135.0,84.41872146118722,-13.937545662100455,73.82716894977169,26.0,2.3753424657534246
85.0,-125.0,84.26312785388127,-14.03189497716895,74.67111872146118,23.0,2.4454794520547942
85.0,-115.0,84.7013698630137,-13.9712899543379,75.96221461187214,24.0,2.4449315068493154
85.0,-105.0,84.67100456621004,-13.895913242009133,76.55673515981735,22.0,2.3920547945205475
85.0,-95.0,84.6373287671233,-14.001038812785389,77.59805936073059,24.0,2.3487671232876712
85.0,-85.0,84.61392694063927,-14.121495433789953,79.46038812785388,25.0,2.298082191780822
85.0,-75.0,84.40194063926941,-14.307123287671232,83.24429223744292,25.0,2.194246575342466
85.0,-65.0,,,,,
85.0,-55.0,,,,,
85.0,-45.0,84.67659817351598,-14.01146118721461,88.13219178082191,22.0,2.322739726027397
85.0,-35.0,84.81004566210045,-13.652728310502285,86.53618721461187,22.0,2.4063013698630136
85.0,-25.0,85.38424657534246,-13.362260273972604,85.35776255707762,23.0,2.40027397260274
85.0,-15.0,85.61141552511415,-12.964486301369863,82.97522831050229,18.0,2.42
85.0,-5.0,85.8170091324201,-12.637888127853884,80.82077625570776,24.0,2.6964383561643834
85.0,5.0,85.8695205479452,-12.397534246575342,78.6195205479452,24.0,2.7956164383561646
85.0,15.0,86.04897260273972,-12.17025114155251,76.37865296803653,23.0,2.7947945205479456
85.0,25.0,,,,,
85.0,35.0,,,,,
85.0,45.0,86.1197488584475,-12.11351598173516,70.89817351598174,21.0,2.6731506849315068
85.0,55.0,85.96678082191781,-12.379474885844749,68.96552511415526,21.0,2.5791780821917807
85.0,65.0,85.71278538812786,-12.672579908675798,69.21495433789954,22.0,2.538082191780822
85.0,75.0,85.47043378995434,-12.936232876712328,68.6898401826484,28.0,2.498904109589041
85.0,85.0,85.23641552511415,-13.203755707762559,69.09235159817352,23.0,2.3953424657534246
85.0,95.0,84.97066210045662,-13.406552511415526,70.56130136986302,20.0,2.388219178082192
85.0,105.0,84.95913242009132,-13.490684931506848,70.84166666666667,19.0,2.3383561643835615
85.0,115.0,84.80753424657534,-13.51291095890411,71.2013698630137,21.0,2.322739726027397
85.0,125.0,84.82796803652968,-13.496575342465754,70.98881278538813,22.0,2.3323287671232875
85.0,135.0,84.85479452054794,-13.477773972602739,70.612899543379,25.0,2.291232876712329
85.0,145.0,84.82853881278538,-13.503139269406393,70.1568493150685,24.0,2.233972602739726
85.0,155.0,84.81301369863014,-13.568013698630137,69.66050228310502,24.0,2.1854794520547944
85.0,165.0,84.737899543379,-13.669052511415526,69.46130136986301,26.0,2.197260273972603
85.0,175.0,84.79840182648402,-13.681552511415525,68.64360730593607,23.0,2.1501369863013697
